Distance	Voltage
um	V
1.0124394771978924	375.6200477010283
2.5342145561955673	399.7370595223189
5.014259312742385	421.92003630997567
8.061872613424262	571.1147907599568
10.063508053254075	553.4003119915017
15.249158593410632	596.4990408790627
20.18802055810442	655.338527825319
30.404418870338606	746.0461268236695
40.31567083442021	833.0338581094471
50.51789747842442	886.9093151489024
60.64264104758143	918.0287588705962
71.05166012562552	953.7387605049728
80.95144236454053	995.5198276068207
