	0	0	400.834	801.668	1202.5	1603.34	2004.17	2405	2805.84	3206.67	3607.51	4008.34	4409.17	4810.01	5210.84	5611.68	6012.51	6413.34	6814.18	7215.01	7615.85	8016.68	8417.51	8818.35	9219.18	9620.02	10020.9	10421.7	10822.5	11223.4	11624.2
X (X)																															
µm		Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s
6798.27		4.95198	4.16	8.7535	11.8381	5.77731	4.5935	23.8679	10.5459	7.74476	10.3541	5.30212	2.68441	0	2.36761	1.19214	4.63519	3.20962	0	0	2.96785	1.19214	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7198.16		0.366813	2.55936	0	3.74316	13.0219	4.71855	7.03615	10.8043	17.1319	5.91903	4.95198	3.33467	6.98613	7.68641	0.77531	1.55896	0.65026	1.19214	3.1596	5.65226	2.39262	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7598.06		1.38389	2.68441	0.942043	0	1.01707	14.7976	4.40176	2.39262	12.1299	11.5463	7.90316	2.33427	2.55936	4.16	10.3125	7.19454	0	0	0.77531	1.95912	2.96785	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7997.96		1.38389	3.45972	0.65026	0.65026	4.47679	8.5034	8.89522	17.3903	14.7476	18.2823	6.5943	4.28505	5.65226	3.7515	0	0	0	8.98693	2.31759	5.89402	3.16793	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
8397.86		0	0.77531	4.40176	2.39262	1.10044	9.5955	11.7214	13.6971	17.2652	10.6959	6.79438	2.55936	6.0941	2.55936	4.23503	2.55936	7.503	3.33467	1.55062	0	0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
8797.76		3.94324	7.7531	3.45972	2.68441	4.93531	8.37001	0	1.66733	7.90316	9.04528	6.01074	6.5026	1.19214	0	1.01707	3.33467	0	0	0	2.56769	0.65026	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9197.65		0	7.37795	5.52721	2.39262	0.366813	6.30252	5.93571	11.5546	21.3335	24.0596	4.10998	5.844	12.1465	4.87695	0	0.942043	10.1124	5.72729	0	1.19214	2.68441	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9597.55		0	0.366813	2.31759	0.366813	6.78605	1.19214	3.61811	7.43631	1.01707	7.26957	18.9076	8.04488	1.30052	0	4.35174	3.70148	2.56769	1.01707	4.35174	2.39262	2.39262	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9997.45		2.68441	3.9099	2.68441	7.56136	2.55936	11.8214	8.33667	12.3466	14.0139	6.8444	8.51174	7.21955	6.66933	10.0707	0.77531	5.11038	0	0.942043	2.14252	0.942043	4.16	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
10397.3		3.61811	0	0.77531	0	2.96785	6.5943	9.17033	11.8714	5.844	11.9631	6.10244	11.2378	7.0028	5.46885	5.5939	2.68441	2.68441	2.20922	2.79278	1.19214	2.96785	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
10797.2		0	2.96785	0	2.98453	0	3.70148	11.2628	7.97819	2.14252	6.37755	6.88609	9.53715	2.69274	4.47679	1.19214	2.55936	2.20922	1.19214	2.96785	0	2.14252	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
11197.1		5.002	2.14252	0	7.4113	0	7.8448	8.08657	3.10124	7.38629	4.47679	6.14412	14.8893	3.33467	7.56136	7.61971	6.66933	6.60264	3.33467	0	2.92617	5.65226	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
11597		0	2.50934	2.96785	0	3.61811	9.33707	10.4709	15.1811	6.06909	8.74516	7.8448	13.8639	10.3541	8.20328	3.33467	3.87655	0	0	0	0.77531	2.68441	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
11996.9		3.05122	0	2.31759	6.06909	8.18661	0.65026	3.70148	5.70228	10.7293	6.30252	14.189	15.6646	3.86821	4.71022	2.31759	2.96785	4.89362	0	2.39262	3.98493	2.96785	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
12396.8		6.01907	2.68441	0	2.96785	0	4.28505	9.47045	2.39262	5.18541	4.21002	2.31759	6.12745	11.0211	1.19214	0	0.942043	0.77531	4.87695	0.942043	8.90356	3.61811	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
12796.7		0	5.44384	0.942043	0	0	0.366813	3.87655	4.10998	5.05202	14.981	12.0381	11.4879	6.30252	3.04288	0.65026	5.36881	2.96785	5.65226	2.68441	0	2.39262	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
13196.6		0	0	2.96785	2.68441	4.95198	0	0	6.56929	9.22035	9.39542	7.44464	10.1624	10.2874	5.47719	2.79278	0.942043	2.14252	4.35174	5.52721	1.01707	2.96785	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
13596.5		14.1723	1.01707	0.366813	3.4097	1.14212	1.01707	0	6.06076	5.88569	8.1616	8.61178	6.29418	5.95238	7.98653	8.06989	4.46012	6.01907	0	0.65026	0.65026	3.05122	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
13996.4		0	5.5939	3.53475	5.07703	4.56849	2.68441	0.65026	3.10958	2.14252	5.93571	6.99446	13.8722	8.04488	4.46845	8.48673	7.60304	4.51847	2.50934	0.942043	0	2.39262	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
14396.3		3.16793	1.19214	4.64352	5.11038	0	0	1.42557	5.52721	3.74316	5.89402	9.06196	11.2878	6.01074	11.5213	3.20962	6.661	0.77531	4.83527	1.95912	0	0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
14796.2		3.81819	3.50974	0	5.52721	3.57643	0	0	0.77531	0.733627	0	9.72055	7.39462	6.2525	10.5375	13.6888	8.27831	4.10998	3.86821	8.95358	6.01907	1.01707	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
15196.1		5.43551	8.44504	0	1.19214	2.96785	5.11038	1.42557	1.95078	7.56136	2.57603	2.44264	17.3153	4.10998	9.38709	18.4907	10.1874	5.26877	2.96785	7.26124	1.01707	0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
15596		0.65026	2.24256	0	0.366813	2.55936	0	1.19214	2.96785	5.51887	9.88729	2.20922	4.47679	4.8436	1.30052	15.6979	3.65146	3.52641	3.29298	2.14252	5.11038	0.77531	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
15995.9		0	0	1.01707	2.96785	1.01707	0	8.49506	5.65226	3.7515	3.05122	5.35214	17.582	3.78485	6.21082	2.91783	13.0969	9.99566	2.36761	3.99326	9.48713	2.55936	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
