epsilon(pixels)	LBC_fractal_dimension
0.9870086004987002	0.8173374613003095
1.9894100566091348	0.8792569659442726
4.04000762779242	1.021671826625387
8.01190305757919	1.2430340557275543
16.059886606391004	1.5092879256965952
32.29317502342522	1.7275541795665634
64.68800990939738	1.8962848297213624
129.50455786706988	1.9814241486068114
261.85963552866417	2.001547987616099
509.6005032211151	2.003095975232198
1030.2629381304612	2.001547987616099
